numero_lot ; id_client ; nom_produit ; quantite ; date_transaction ; montant
5898;CL60021000;Produit58;65;2024-04-08;868.3649822960614
5899;CL55071000;Produit35;87;2024-05-21;822.5201164893323
5900;CL32381000;Produit79;26;2024-03-10;307.5576210149741
5901;CL11731000;Produit29;88;2023-12-30;511.0657775772798
5902;CL36901000;Produit65;23;2023-12-17;552.9721138419617
5903;CL24491000;Produit78;79;2023-12-28;656.5287129218033
5904;CL27871000;Produit30;7;2024-02-24;44.47947679038784
5905;CL88201000;Produit41;26;2023-12-28;833.8638101203974
5906;CL66831000;Produit79;9;2023-07-25;993.0657445046874
5907;CL26411000;Produit29;68;2024-05-15;14.806700164702278
5908;CL20031000;Produit6;59;2023-12-31;671.8761577807991
5909;CL36541000;Produit3;69;2024-02-29;391.52254665045524
5910;CL19401000;Produit81;40;2023-07-25;686.8175762397351
5911;CL50691000;Produit19;83;2023-06-09;389.4268249787788
5912;CL45981000;Produit6;98;2023-08-02;947.2787502748387
5913;CL61351000;Produit67;69;2023-09-13;60.791418365224345
5914;CL38341000;Produit19;45;2023-12-03;316.9527239039144
5915;CL88591000;Produit69;41;2023-07-10;350.32565183493017
5916;CL20101000;Produit92;45;2023-12-12;818.8775538792756
5917;CL9411000;Produit11;48;2023-12-27;486.7962781556995
5918;CL86401000;Produit28;66;2023-11-04;106.1174560905275
5919;CL19301000;Produit66;62;2024-05-17;81.65256938868258
5920;CL44031000;Produit69;42;2023-07-31;554.860728240054
5921;CL17681000;Produit97;68;2023-07-04;262.4427492946219
5922;CL4371000;Produit28;25;2023-12-12;28.89115968494985
5923;CL34991000;Produit13;49;2024-05-28;874.0913708326214
5924;CL62731000;Produit65;20;2023-08-13;803.5827332860638
5925;CL24751000;Produit63;21;2024-03-10;533.5527619722454
5926;CL54101000;Produit51;44;2023-08-12;82.86421779976479
5927;CL45051000;Produit8;9;2024-05-16;779.3238583609515
5928;CL39101000;Produit66;17;2024-02-03;29.49977663381716
5929;CL76571000;Produit88;28;2024-02-03;758.301742784161
5930;CL71131000;Produit30;24;2024-02-25;536.937070739384
5931;CL28341000;Produit69;32;2023-08-24;302.6783740352547
5932;CL24061000;Produit40;91;2023-08-13;40.697426964366564
5933;CL81211000;Produit56;17;2023-10-14;143.30265599055687
5934;CL12631000;Produit4;63;2023-10-07;428.53907633813765
5935;CL1721000;Produit28;43;2024-02-28;965.1916388656113
5936;CL87421000;Produit20;5;2023-12-13;137.53715125166167
5937;CL25151000;Produit23;19;2024-02-11;902.7753243899642
5938;CL47401000;Produit29;57;2024-03-06;432.825139572443
5939;CL55291000;Produit10;56;2023-12-18;836.8101282159996
5940;CL74061000;Produit24;55;2023-10-03;608.462178699803
5941;CL50811000;Produit59;12;2024-01-13;361.64376577692593
5942;CL3831000;Produit81;48;2024-05-01;906.0761984613872
5943;CL13091000;Produit46;13;2024-05-30;378.268236075513
5944;CL51831000;Produit68;45;2023-09-19;358.3293014605374
5945;CL88721000;Produit21;30;2023-09-21;628.1205796692598
5946;CL51231000;Produit12;45;2024-01-02;872.5131133996207
5947;CL55951000;Produit77;70;2023-09-01;420.3025147414413
5948;CL45981000;Produit29;50;2023-12-22;966.7714605744792
5949;CL74211000;Produit35;40;2023-10-01;676.3674638024539
5950;CL55251000;Produit82;41;2024-04-23;468.528312379307
5951;CL15241000;Produit36;27;2023-06-15;855.2985686557444
5952;CL87441000;Produit20;58;2023-10-18;649.0479021028198
5953;CL19051000;Produit66;39;2023-08-13;835.162031152852
5954;CL83161000;Produit3;5;2024-04-25;750.9466391915867
5955;CL32491000;Produit20;13;2023-07-15;558.2129897905317
5956;CL46451000;Produit39;72;2024-02-05;179.60156443875866
5957;CL31821000;Produit20;98;2024-01-29;334.15580284171267
5958;CL75121000;Produit62;20;2023-10-29;616.3470322686696
5959;CL1401000;Produit55;89;2023-11-18;740.6754410639676
5960;CL86301000;Produit57;95;2023-11-13;339.1201975001821
5961;CL30241000;Produit86;78;2024-03-21;735.2751834868569
5962;CL28041000;Produit45;76;2023-12-30;966.70896944554
5963;CL42031000;Produit9;9;2023-11-29;624.5473920860842
5964;CL69351000;Produit69;48;2023-12-15;309.28584776819395
5965;CL36061000;Produit98;25;2023-06-09;203.09576381722027
5966;CL73091000;Produit41;77;2023-07-10;602.6926534234838
5967;CL64061000;Produit27;99;2023-09-14;448.9005937822598
5968;CL41581000;Produit18;2;2023-11-19;755.5989680202213
5969;CL9511000;Produit87;54;2023-07-08;384.6132878130185
5970;CL67611000;Produit13;58;2023-12-01;679.7191972852887
5971;CL66211000;Produit43;84;2023-09-25;327.3758079886467
5972;CL751000;Produit90;91;2024-03-25;837.6766388364555
5973;CL80931000;Produit90;92;2024-03-20;675.7375688748413
5974;CL57851000;Produit55;46;2023-10-15;183.68705636065408
5975;CL87951000;Produit37;50;2023-07-05;381.19324034551863
5976;CL80301000;Produit25;100;2023-06-06;608.2510645530238
5977;CL66701000;Produit34;77;2024-03-16;69.05367530682466
5978;CL59041000;Produit7;29;2024-04-16;392.6433617792531
5979;CL11751000;Produit71;39;2024-04-24;566.7089664992085
5980;CL59651000;Produit10;58;2024-03-13;996.7327115150888
5981;CL151000;Produit94;43;2024-01-10;264.9231385385824
5982;CL2821000;Produit42;2;2023-09-21;118.02386346024252
5983;CL56541000;Produit51;5;2024-05-04;365.34729264214525
5984;CL39081000;Produit24;12;2023-07-13;140.65379923233638
5985;CL67681000;Produit82;87;2024-01-03;325.84010199357806
5986;CL32551000;Produit39;19;2023-10-13;204.18226648054122
5987;CL4181000;Produit51;97;2024-05-16;97.98687643963957
5988;CL7311000;Produit85;11;2023-12-18;398.57171576775573
5989;CL45711000;Produit77;57;2023-09-01;782.1116458581174
5990;CL3501000;Produit75;100;2024-03-20;767.8501281769109
5991;CL47021000;Produit83;33;2023-09-10;135.43924676253735
5992;CL26761000;Produit44;11;2024-05-02;601.087850081613
5993;CL55731000;Produit74;82;2023-06-28;695.3980522236977
5994;CL87871000;Produit9;80;2023-11-27;639.900418462968
5995;CL16571000;Produit96;70;2023-06-21;511.53118573339907
5996;CL12831000;Produit85;60;2024-04-07;482.5260537135286
5997;CL88361000;Produit38;87;2024-05-21;485.42853406442805
5998;CL59541000;Produit60;28;2024-02-25;390.33330946977816
5999;CL45511000;Produit38;39;2024-03-25;615.4879825036278
6000;CL43171000;Produit3;46;2024-05-23;684.5161965779201
6001;CL401000;Produit63;64;2023-09-09;494.2991700126409
6002;CL26661000;Produit38;44;2024-01-28;843.7596136859523
6003;CL22281000;Produit53;68;2024-02-08;605.8129086707314
6004;CL51621000;Produit67;93;2023-11-09;634.2419044981089
6005;CL54671000;Produit44;30;2024-01-16;392.1646187235308
6006;CL7631000;Produit74;89;2024-04-02;896.8276860940016
6007;CL39131000;Produit10;28;2023-07-13;78.66822014668193
6008;CL55391000;Produit62;94;2024-02-10;754.4377954464939
6009;CL36811000;Produit62;62;2023-09-21;197.85162548129927
6010;CL7931000;Produit4;14;2023-11-01;51.021775116180414
6011;CL73971000;Produit73;56;2023-12-31;89.88690519191765
6012;CL36531000;Produit74;1;2024-03-31;899.3599837365126
6013;CL4571000;Produit32;24;2023-10-21;687.9517958012458
6014;CL54641000;Produit8;67;2023-11-09;394.0545756155232
6015;CL13741000;Produit11;87;2024-04-12;291.1789982577128
6016;CL46051000;Produit43;62;2024-01-22;160.90525551631669
6017;CL47631000;Produit37;29;2023-12-24;288.2928585170263
6018;CL38141000;Produit94;29;2023-12-08;590.6848423537377
6019;CL89341000;Produit92;89;2024-05-16;127.84495722682138
6020;CL14591000;Produit90;1;2023-12-31;691.8173498341285
6021;CL44571000;Produit48;46;2023-10-16;52.341984005052595
6022;CL22851000;Produit85;22;2023-11-06;579.2098268173347
6023;CL33441000;Produit96;9;2024-03-05;377.3690710252953
6024;CL58721000;Produit11;35;2024-01-07;938.4955528728715
6025;CL20791000;Produit85;68;2023-06-15;612.0613372414301
6026;CL80701000;Produit66;34;2024-04-01;23.115692224241425
6027;CL79931000;Produit29;19;2023-07-13;365.6386122181246
6028;CL77281000;Produit65;54;2023-11-10;964.3091748730574
6029;CL26431000;Produit84;7;2024-03-28;78.01580068776613
6030;CL59921000;Produit81;39;2023-07-04;878.4132380256178
6031;CL19921000;Produit26;30;2023-10-25;940.220374978972
6032;CL45931000;Produit43;29;2023-12-02;725.5226394543251
6033;CL14061000;Produit80;47;2024-01-10;567.1238102854608
6034;CL20711000;Produit41;47;2024-04-11;856.0443095209381
6035;CL84941000;Produit12;8;2023-06-13;248.12385277266387
6036;CL69231000;Produit56;71;2023-10-07;725.949711233817
6037;CL84251000;Produit0;34;2024-04-13;378.3475775508504
6038;CL78221000;Produit71;21;2023-09-06;965.4136134345847
6039;CL27341000;Produit43;42;2023-08-28;628.7914857312562
6040;CL42711000;Produit7;68;2023-08-01;563.2814510200135
6041;CL68891000;Produit88;100;2023-10-04;688.8347125861541
6042;CL46621000;Produit62;1;2023-09-29;199.58338651231819
6043;CL32631000;Produit84;62;2024-05-01;801.6786519271404
6044;CL50801000;Produit34;43;2023-06-14;819.671334758945
6045;CL11411000;Produit43;39;2023-06-29;915.553311321078
6046;CL72531000;Produit87;77;2024-01-12;874.9636305135109
6047;CL21981000;Produit47;73;2023-06-11;261.7224284925904
6048;CL26211000;Produit89;35;2023-12-05;21.611865218413413
6049;CL53471000;Produit58;57;2023-10-31;510.3041815773326
6050;CL17691000;Produit69;57;2023-08-28;178.43698768930253
6051;CL88301000;Produit89;77;2024-02-04;335.2454213400896
6052;CL74771000;Produit86;90;2023-10-29;399.40087350036174
6053;CL7361000;Produit81;30;2024-04-03;609.1478974757347
6054;CL84591000;Produit20;28;2024-01-22;52.77862150674905
6055;CL30971000;Produit81;21;2023-10-27;163.40237207030603
6056;CL16341000;Produit74;45;2024-02-11;854.572019794501
6057;CL52691000;Produit67;100;2024-01-22;690.7514393776019
6058;CL20141000;Produit9;22;2023-08-19;966.9627607866204
6059;CL27961000;Produit38;56;2024-01-08;530.1494192724592
6060;CL42001000;Produit89;60;2023-09-15;504.552124985249
6061;CL59871000;Produit13;85;2023-10-31;341.9386036177409
6062;CL57251000;Produit63;88;2023-11-23;891.4931396911536
6063;CL2951000;Produit94;7;2023-10-25;376.9019905372042
6064;CL74361000;Produit8;88;2024-05-07;47.50996209994385
6065;CL62011000;Produit81;73;2024-04-13;822.8196954288737
6066;CL2971000;Produit46;51;2023-11-29;930.2516329714997
6067;CL70831000;Produit19;48;2023-10-20;36.54532482270105
6068;CL43821000;Produit69;83;2024-03-12;666.8738521791289
6069;CL64001000;Produit3;93;2024-02-28;908.2808871654233
6070;CL35771000;Produit89;75;2024-05-29;769.5296863164672
6071;CL81231000;Produit12;76;2024-04-01;795.2718083746325
6072;CL55361000;Produit75;32;2023-08-02;884.3226195097643
6073;CL21271000;Produit10;89;2023-10-03;417.32974562501727
6074;CL40241000;Produit82;33;2024-05-01;881.8889790372791
6075;CL68601000;Produit87;15;2024-03-29;461.84289038115514
6076;CL29251000;Produit58;89;2023-10-27;472.1920504397779
6077;CL66101000;Produit98;76;2023-09-24;556.8235950951282
6078;CL32511000;Produit64;49;2023-08-16;417.29338775627787
6079;CL70451000;Produit99;19;2024-01-01;480.30826164315744
6080;CL68911000;Produit99;79;2024-04-14;621.1912315586425
6081;CL9451000;Produit25;12;2023-12-03;911.4482379820028
6082;CL47611000;Produit23;82;2024-03-19;806.5612373754346
6083;CL29771000;Produit6;70;2023-07-14;383.9636648634616
6084;CL46261000;Produit55;30;2023-10-16;427.08579776888377
6085;CL71361000;Produit26;43;2023-06-11;987.4696135210385
6086;CL70741000;Produit26;28;2024-04-09;252.60678488893103
6087;CL4881000;Produit87;45;2023-06-15;635.3888573703774
6088;CL21311000;Produit88;47;2024-02-18;720.5822997851684
6089;CL69291000;Produit7;18;2024-04-01;853.747434213621
6090;CL65771000;Produit90;82;2023-10-19;413.1724990170911
6091;CL89461000;Produit76;2;2023-07-23;789.7801938847895
6092;CL75301000;Produit12;85;2023-12-07;688.0355765440532
6093;CL15561000;Produit25;93;2023-10-16;219.77893846571195
6094;CL9711000;Produit46;43;2023-10-15;134.79879715076936
6095;CL64541000;Produit11;23;2024-05-18;106.47836286299768
6096;CL46051000;Produit92;21;2023-10-06;706.803114960388
6097;CL22971000;Produit48;100;2024-03-22;427.1332265041461
6098;CL55261000;Produit4;21;2024-02-27;281.63443330330506
6099;CL54831000;Produit75;45;2023-07-07;46.58923949405808
6100;CL5561000;Produit61;43;2023-12-13;418.0832536448071
6101;CL64811000;Produit65;74;2023-08-12;497.54050852046885
6102;CL63711000;Produit9;17;2024-03-25;414.3620159050116
6103;CL5261000;Produit10;86;2023-07-10;252.90695719214904
6104;CL21271000;Produit51;83;2023-09-07;311.9008808085807
6105;CL71131000;Produit73;69;2023-10-03;38.11746435417322
6106;CL2691000;Produit12;37;2024-03-04;613.9942303727573
6107;CL19241000;Produit23;40;2023-10-03;321.97065428825624
6108;CL47881000;Produit65;5;2023-08-02;783.5425702747947
6109;CL86151000;Produit83;19;2023-10-30;241.73945357793266
6110;CL13371000;Produit74;22;2024-01-15;422.5921904146233
6111;CL76441000;Produit5;41;2023-12-15;637.0226527388851
6112;CL28471000;Produit37;2;2023-06-08;178.19445701623746
6113;CL5961000;Produit68;41;2023-06-30;718.4116974665133
6114;CL77241000;Produit70;92;2024-02-14;788.0642854538087
6115;CL89581000;Produit92;54;2023-06-26;94.88341564566137
6116;CL6721000;Produit19;54;2023-07-31;990.799586556485
6117;CL25291000;Produit96;99;2024-04-18;691.6462994898692
6118;CL38651000;Produit5;37;2023-12-21;693.1240389342669
6119;CL87351000;Produit54;1;2023-12-18;889.3189854335143
6120;CL57051000;Produit73;4;2023-08-05;541.2281168169933
6121;CL38181000;Produit58;82;2024-03-17;472.3184559330478
6122;CL59611000;Produit48;59;2024-01-09;189.21776669609625
6123;CL42281000;Produit78;63;2023-10-31;118.35049177843922
6124;CL82141000;Produit27;93;2024-04-30;770.7417330465454
6125;CL34471000;Produit16;71;2024-05-24;701.2545836786094
6126;CL65611000;Produit16;78;2023-07-24;604.7776981502462
6127;CL73151000;Produit77;67;2024-03-01;593.139698865793
6128;CL36201000;Produit35;26;2023-10-30;534.4357297342739
6129;CL89261000;Produit93;54;2024-04-03;750.8969597832591
6130;CL42881000;Produit32;96;2023-12-04;53.5141677084375
6131;CL75741000;Produit27;49;2024-05-27;941.5838314372551
6132;CL19951000;Produit13;70;2023-07-12;195.85470034199483
6133;CL69391000;Produit25;56;2024-04-04;925.7936944699696
6134;CL42701000;Produit7;17;2024-04-09;212.62940503007184
6135;CL79051000;Produit37;93;2023-06-07;170.56216588318847
6136;CL17891000;Produit79;46;2023-08-19;14.305185205672505
6137;CL77611000;Produit91;70;2024-02-02;851.3796520701062
6138;CL81751000;Produit43;7;2024-02-15;362.8189349056983
6139;CL39031000;Produit20;42;2023-07-03;46.901407130997136
6140;CL27571000;Produit27;61;2023-08-12;832.5263721309552
6141;CL80141000;Produit51;12;2024-01-27;270.54327853483113
6142;CL39831000;Produit7;79;2023-12-22;431.72087920813465
6143;CL46571000;Produit59;100;2024-05-19;58.560822913677235
6144;CL83771000;Produit67;53;2023-11-01;112.33154880764411
6145;CL40521000;Produit44;44;2023-12-08;857.8160713741454
6146;CL53641000;Produit66;11;2024-01-13;930.0809684123238
6147;CL19831000;Produit99;99;2023-08-08;864.2876258224652
6148;CL46091000;Produit30;56;2024-03-15;598.5966566782713
6149;CL38591000;Produit82;73;2023-11-01;391.6757562925241
6150;CL2561000;Produit25;19;2024-04-20;935.321243379582
6151;CL68291000;Produit9;26;2024-02-06;662.0524417671097
6152;CL85661000;Produit87;28;2023-07-11;947.5482873596646
6153;CL68971000;Produit20;48;2023-09-15;326.4208045770834
6154;CL76201000;Produit4;42;2023-06-14;220.43252181360072
6155;CL42011000;Produit21;37;2023-08-14;633.9486902876122
6156;CL17881000;Produit70;44;2023-07-29;683.6922967065508
6157;CL5861000;Produit57;27;2024-02-05;626.3537543558941
6158;CL2791000;Produit19;10;2023-12-02;327.1557654270122
6159;CL35921000;Produit7;48;2024-02-14;867.9245215276807
6160;CL15301000;Produit87;90;2023-10-28;130.9254750627111
6161;CL82891000;Produit69;74;2024-03-16;956.6019103923884
6162;CL7901000;Produit69;31;2023-08-11;551.2751741090798
6163;CL77571000;Produit28;94;2024-01-08;564.7145570225558
6164;CL58931000;Produit92;16;2024-02-03;567.3858593384116
6165;CL33181000;Produit68;5;2023-06-02;626.8088104693229
6166;CL50731000;Produit11;69;2024-04-07;424.5150901023637
6167;CL70501000;Produit0;91;2024-05-24;81.6487211805107
6168;CL43611000;Produit38;19;2024-03-26;890.4243243272838
6169;CL85741000;Produit56;85;2024-05-20;946.1465028716246
6170;CL6691000;Produit96;14;2023-06-12;842.0160819880105
6171;CL23971000;Produit97;12;2023-08-13;803.6390517577231
6172;CL88881000;Produit94;76;2024-05-11;977.7178754193666
6173;CL78311000;Produit82;4;2024-03-14;500.6278576005152
6174;CL65891000;Produit92;34;2023-10-23;896.6595169033809
6175;CL66131000;Produit73;26;2024-04-25;85.58044593515596
6176;CL56411000;Produit20;22;2023-06-19;282.99675429180394
6177;CL15451000;Produit12;77;2023-07-25;656.5399665109599
6178;CL17041000;Produit92;20;2023-08-20;901.6185472088812
6179;CL78751000;Produit22;47;2023-09-17;399.64957455717837
6180;CL41001000;Produit50;54;2024-05-11;230.12114548526037
6181;CL53901000;Produit38;33;2024-03-28;386.97427782573806
6182;CL67191000;Produit43;55;2024-03-31;450.43194033450993
6183;CL80191000;Produit28;14;2023-12-03;295.54669229092207
6184;CL19211000;Produit68;27;2023-11-05;477.3190972761453
6185;CL58281000;Produit40;37;2023-10-06;851.8953667832355
6186;CL1401000;Produit54;17;2023-12-25;899.631040818244
6187;CL87441000;Produit52;51;2023-06-05;911.5981842208141
6188;CL77651000;Produit4;3;2024-04-29;324.286351343411
6189;CL4791000;Produit49;54;2024-05-05;655.9699957889487
6190;CL68371000;Produit7;68;2023-12-01;212.49388379833468
6191;CL70601000;Produit86;80;2023-10-10;39.82310990922894
6192;CL71251000;Produit2;45;2023-10-04;208.54950441972872
6193;CL44801000;Produit16;16;2023-09-09;762.4697858826718
6194;CL88711000;Produit0;20;2023-11-30;703.8586378540946
6195;CL22861000;Produit6;11;2024-01-06;678.5652653091369
6196;CL6891000;Produit63;37;2023-06-21;814.0081159246421
6197;CL53781000;Produit65;68;2023-06-21;205.96501144253466
6198;CL82611000;Produit40;43;2024-05-17;255.09836870067628
6199;CL83391000;Produit84;14;2023-06-26;942.1024074661262
6200;CL24831000;Produit57;76;2023-10-05;973.8972582438914
6201;CL12391000;Produit12;11;2024-03-12;501.2438598406771
6202;CL5111000;Produit42;62;2023-12-01;55.34099689291191
6203;CL76391000;Produit23;26;2023-06-12;677.7679141838428
6204;CL25421000;Produit28;74;2023-11-12;292.5503036998426
6205;CL86801000;Produit15;37;2023-10-05;480.9211000127185
6206;CL3231000;Produit88;62;2024-04-16;259.8140278872452
6207;CL20971000;Produit68;21;2023-11-17;757.5552597042267
6208;CL81521000;Produit40;51;2023-08-08;415.29392956777514
6209;CL87631000;Produit46;100;2023-06-12;729.5412541759109
6210;CL24401000;Produit56;21;2024-02-15;798.8007717009544
6211;CL15141000;Produit50;80;2023-08-13;572.9238712041029
6212;CL77691000;Produit45;46;2023-12-31;833.5698444636612
6213;CL34591000;Produit61;91;2024-04-26;307.63636656426917
6214;CL29341000;Produit35;43;2023-10-24;711.1140500973964
6215;CL62551000;Produit53;11;2023-11-16;948.5854961816407
6216;CL69541000;Produit40;26;2023-07-27;32.95477091931113
6217;CL36201000;Produit79;75;2023-09-25;635.1647746733307
6218;CL66641000;Produit45;10;2023-12-15;754.2270245373303
6219;CL34031000;Produit36;93;2024-04-20;433.42324611287023
6220;CL30711000;Produit90;4;2023-11-14;85.13824895878568
6221;CL86211000;Produit15;55;2023-06-10;560.036844654112
6222;CL89871000;Produit34;2;2023-06-30;269.24459321119565
6223;CL89111000;Produit25;49;2024-02-06;44.381016604095414
6224;CL62381000;Produit64;43;2024-02-16;171.1197896735389
